price,sqft_living,bedrooms,bathrooms,floors
543115,1380,2,1,1
900000,1190,4,2,1.5
2450000,4250,4,4.25,2
554000,1920,2,2,1
249900,2080,3,1.75,1
768000,3220,3,2.5,2
980000,3680,4,3,1
395000,2070,5,2.5,1
415000,1480,3,1.75,2
380000,2000,4,2.5,2
566000,1560,3,2.5,2
218500,1600,2,1,1
550000,1940,4,2.5,1
512031,1540,3,1.75,1
197500,820,2,1,1
470000,1780,3,2.25,1
590000,1560,3,1.75,1
465000,2210,4,2.25,1
499000,2040,2,1.75,1
515000,1920,3,2.25,1
716500,1930,3,1.75,1
410000,1700,3,2,1
850000,3450,4,3.25,2
1050000,3440,4,3.25,2
648000,2380,4,2.5,2
620000,2400,4,2.25,1.5
935000,5670,4,4.5,2
379000,1140,3,1,1
699000,1670,3,1.75,1
528000,1910,4,2.25,1
425000,1560,3,1.75,1
249500,1500,2,1.75,1
1035480,4475,5,3.25,2
790000,2840,4,2.75,1
399950,1020,3,1,1
275000,1410,3,1.5,1
550000,1520,3,1,1.5
140000,730,1,1,1
250000,1190,3,1,1
318000,1410,3,2.25,2
505000,1240,2,1,1
470500,2500,5,2.5,1
360000,1050,3,1,1.5
1242500,2680,4,2.75,1
986000,2380,3,2.5,1
515000,1060,2,1,1
320000,2300,3,1.75,1
310000,2010,4,3,1
356700,1090,2,1,1
775000,2320,4,1.75,1
325000,1040,3,1,1
208000,1810,4,2.75,1.5
825000,1150,2,1,1
515000,2360,3,2.5,1
490000,1970,3,1.5,1.5
675000,2690,4,3,1
360000,2080,4,2.5,1
550000,2080,4,2.5,1
225000,1370,3,1.5,1
500000,3410,3,2.75,1.5
385000,1850,4,2,1
837700,3010,5,2.75,2
448000,1530,3,2.25,2
730000,2690,5,1.75,1
575000,2810,4,1.5,1
430000,1810,3,1.75,1
435000,1560,3,2.5,2
241000,1010,3,1,1
453500,1000,2,1.75,1
285000,990,2,1.5,3
151000,720,2,1,1
1570000,6070,5,4.5,2
631000,2270,5,2,2
285000,1380,2,2.5,2
195000,1260,3,1,1
817500,2910,4,2.5,2
550000,1810,3,2,1
1127000,3160,4,2.5,2
609850,1910,2,2.75,3
200000,1230,3,1,1
367000,2960,4,2.5,2
285167,2200,3,2.25,2
275000,1270,2,1.5,1
350900,2540,4,2.5,2
660000,3030,4,3.25,2
525000,1520,3,1.75,1
262000,1560,4,2.5,2
690000,970,2,1,1
624000,3570,5,3.75,2
353000,1350,3,1,1
552500,3710,4,3.5,2
224500,1430,4,1,1.5
239000,940,3,1,1
975000,4300,5,4.5,2
1200000,3990,4,1.75,2
505000,1380,3,1,1.5
302000,2020,4,1.75,1
170000,1480,3,1,1
195000,1190,2,1,1
272000,2550,5,1.5,1
369000,2550,5,1.5,1
332500,1500,3,1.5,1
515000,3000,3,2.5,1
269000,1690,3,1,1
1278000,4390,4,4,1
303000,1560,3,2.5,2
420000,2940,7,3,1
400000,1130,3,1,1
225000,1020,3,1,1
219000,1310,2,2,2
605000,2570,3,2.5,2
625000,2020,4,2,1
380000,1680,5,2,1
620000,1770,4,2,1.5
687500,3190,4,2.75,2
225500,1440,4,2,1
252500,1150,3,2,1
510000,1860,3,2.5,2
510000,2430,4,2.5,2
725000,1940,3,2.5,1.5
75000,670,1,0,1
492000,880,2,1,1
425000,1930,4,2.5,1
1955000,3120,4,2.75,1
298900,1830,3,2.5,2
699000,3230,4,2.5,2
310000,700,2,1,1
350000,1010,3,1.75,1
790000,2460,4,1.75,1
305000,2230,4,2.5,2
315000,1570,3,2.5,2
267500,2390,5,3.5,2
1750000,3460,4,3.25,2
435000,2400,6,3.5,2
482500,2940,6,4.5,1.5
5110800,8010,5,5.25,2
439995,1570,3,1.75,1
460000,1520,3,3,1
194000,1070,3,1,1
290000,440,2,0.75,1
274700,2440,4,2,1
900000,2660,4,2.5,2
1150000,4460,4,4,2
605000,2010,3,2.5,2
359000,1450,3,2.5,2
850000,1400,3,1.75,1
505000,1500,3,2,2
565000,2500,3,2.5,2
585000,1280,2,1.75,1
328000,3380,4,3.25,2
749950,2910,4,2.75,1
826000,3060,4,2.5,2
535000,1330,3,1,1
925000,3300,4,2.5,2
875000,3250,3,3.5,2
902000,2530,4,2.25,1
423000,1830,3,1,1
235000,1170,3,1,1
545000,2930,2,2,1
343000,1230,2,1,1
334950,1620,3,2.5,2
405000,1760,3,1.75,1
220000,1440,4,1,1
173000,1740,2,1,1
655000,1270,3,1,1.5
406000,880,2,1,1
632000,2560,6,2.5,1
357000,1540,5,2.75,1
361000,1150,3,1.75,1
277000,770,2,1,1
630000,4610,4,3.75,1
254000,1850,3,2.5,2
472800,1840,3,2.25,1
263000,1490,3,1.75,1
510000,1490,3,1.75,1
179950,960,3,1,1
525000,1580,4,2.25,1
479000,1260,3,2.5,3
651000,1940,3,2,1
949000,2490,4,1.75,1
392400,2520,5,2.5,1.5
585000,1760,4,1.75,1
460000,4190,4,2.5,2
470000,1170,3,1,1
245000,1600,3,2.5,2
500000,2760,4,2,2
455000,2090,3,2.5,2
485500,2320,4,2.5,2
1875000,4110,5,3.25,2
100000,770,2,1,1
307000,1410,3,1.75,1
475000,3660,4,3.5,2
330000,2180,4,2.5,1
130000,1110,3,1,1
320000,2280,3,2.5,2
735000,2820,4,2.5,2
365000,1570,4,2.5,1
234000,1200,3,1.5,1
211000,1710,4,2,1.5
680000,3000,6,3.5,2
457000,2800,4,3,2
349000,1640,3,2.25,2
360000,2030,3,2.75,1
350000,2530,4,2.5,2
208000,990,3,1,1
250275,790,2,1,1
435000,790,2,1,1
270000,1800,3,1.75,1
438000,1650,3,1.75,1
659000,1980,4,2,2
645000,2340,4,2.75,1
685100,2790,4,2.5,2
350000,2800,7,3,1
375000,1840,2,1,1
170000,1350,3,1.5,1
880000,3030,4,2.5,3
410500,1980,4,2.5,2
780000,3690,4,2.5,2
1225000,3732,5,4.5,2.5
449000,1510,2,1.75,1
546000,2000,3,1.75,1
317000,1760,3,2,1
276900,1270,3,1,1
399000,2620,5,2,1
495000,2630,5,2.75,1
258000,2270,3,1.75,1
600000,2410,2,2.5,1
265000,1120,3,2.75,3
321000,3030,5,2.75,1
682000,2120,5,2.25,1.5
295700,1720,4,2.5,2
609000,2150,4,2.5,2
995000,4380,3,4.5,2
530000,2010,3,2.25,2
614000,3150,5,2.5,2
390000,2500,3,2.5,1
467000,1690,3,2.5,2
484000,3300,6,2.5,1
340000,1240,3,2.5,3
302495,2200,3,2.5,2
532500,1620,3,1.75,1
441500,2420,3,2.5,2
470000,2680,4,2.5,1
2300000,4250,4,3.25,2
590000,2400,3,2.5,1
320000,2300,3,1.75,1
363000,920,2,2,2
747500,2350,4,2.25,2
750000,2630,2,2.5,2
831000,2170,4,3,2
403000,1700,3,2.5,2
445000,2470,3,2.5,2
345000,1250,3,1,1
2260000,3110,3,3.5,1
371025,1530,3,2,1
355000,960,2,1,1
270000,1240,3,1,1
425000,2440,4,2.75,2
364808,2320,3,1.75,1
320000,1580,3,2.25,1
325000,2963,4,2.5,2
350000,2470,3,2.25,2
170000,1370,3,1.5,1
255000,960,2,1,1
550000,1130,3,1,1
835000,4930,4,4.25,2
420000,1150,3,1,1
925000,2190,4,2.5,2.5
389250,1490,2,1.5,1
748000,2600,3,2.5,1
284000,1530,3,1.75,1
588000,1680,4,2,1
372500,1680,3,1.75,1
285000,1900,4,3,2
360000,1570,3,1,1
275000,1370,3,1,1
428000,1350,2,2,1
847000,3010,6,2.5,2
316000,1010,3,1,1
375000,2050,3,2.5,2
533000,1670,3,1,1
556000,3840,5,2.5,2
225000,2220,4,2,1
537250,2590,4,2.5,1
255000,1180,3,1,1
530000,2950,4,2.5,2
5300000,7390,6,6,2
595000,2150,3,2.75,2
548000,2100,4,2,1
234975,1650,3,1.75,1
600000,1620,3,1.75,2.5
432000,1750,4,1,1
455000,1380,3,1.5,2
279950,1510,3,1.75,1
267500,1600,3,1.5,1
620000,1840,4,2.5,2
110000,830,2,1,1
625000,1810,3,3.5,2
389000,910,2,1,1
1200000,2120,4,2,2
788500,2510,4,2.25,2
567000,2100,5,2.25,1
515000,2690,2,2.25,1
605000,2430,4,2.5,1
430000,2452,4,3.75,2
805000,1550,2,1.75,1
567500,2080,3,2.5,2
647500,1290,3,1.75,1
495000,1850,2,1.75,2.5
825000,3370,4,2.5,2
435000,2730,4,2.25,2
445950,1300,3,1.75,1
960000,3040,5,2.75,2
780000,2440,4,3,1.5
274500,1720,3,2.25,1
729953,3230,5,3,1.5
464950,1200,3,1.5,2
620000,2350,4,1.75,1
735000,3100,4,3.5,2
450000,2040,4,2.25,1
450000,2000,4,1,1.5
842500,2160,4,2.5,2.5
360000,1970,3,2,1
585000,2270,3,2.5,2
461000,1850,3,2.25,1
345000,1350,2,1,1
1075000,3280,3,2.5,1
643000,2270,4,2.5,2
690000,2820,4,2.5,2
282000,1200,4,1,1.5
549000,2000,3,1.75,1
815000,2310,3,2,2
2200000,4640,5,4.25,2
700000,2330,3,2.25,2
933399,3940,3,2.5,2
290000,1440,3,1,1
372000,1960,4,1.75,1
450000,1250,2,1.75,1
303700,1981,3,2.5,2
672000,2440,4,2.5,2
334000,1150,4,1.5,1.5
260000,1120,2,1,1
749950,1800,3,1.75,1
330000,2380,4,2.25,2
830000,2920,5,3,2
1131000,2790,3,2.25,1
320000,1560,3,1,1
260000,1550,2,1,1.5
225000,1700,3,2,1
279200,640,1,1,1
520000,2680,4,3.5,2
505000,1860,3,2.5,2
234000,1490,3,1.75,1
503000,2470,4,2.5,2
606000,2390,4,2.25,1
433500,1230,3,1,1
250000,2840,3,1.5,1
719000,2120,3,2.5,2
381000,1770,3,2,1
267000,2495,3,2.5,2
275000,1170,1,0.75,1
651000,2740,4,2.5,2
439000,1050,2,1,1
325000,1130,2,1,1
490000,880,2,1,1
519900,2403,4,2.5,2
545000,3410,4,2.75,2
1062500,5320,4,4,2
542000,1900,4,1.75,1
465000,1810,4,1.75,2
408000,1200,2,2,1
292000,2060,4,2.5,2
253000,1250,3,1.75,1
280000,910,2,1,1
658588,2560,3,2.25,2
635000,1920,4,2.25,1
439000,2240,4,2.25,2
300000,1260,3,2.5,2
345000,1360,3,1.5,1
283500,2100,4,2.25,2
425000,2110,2,1,1.5
685000,2210,3,1.75,1
750000,2360,3,2.5,2
245000,1280,4,1.5,1
585444,2740,6,3.75,1
706000,2740,4,2.5,2
445000,2630,4,2,1.5
241000,1650,3,2,1
1175000,1770,2,2.5,2
530000,1500,3,1,1.5
350000,1430,3,1.5,1
1700000,3190,4,3.75,2
389000,1280,3,1,1
799000,2390,4,2.75,2
1400000,4040,4,2.5,1
340895,920,2,1,1
780000,2730,4,2.5,2
350000,1320,2,1.5,1
470000,2620,3,2.5,2
914600,3180,4,3,2
354000,2900,4,2.5,2
470000,1900,5,2,1.5
715000,1760,3,2,1
265000,760,2,1,1
2537000,3710,4,3,2
640000,1530,3,1,1
290000,1990,4,1.75,2
480000,3830,5,4.75,1
535000,2040,3,2,1
907000,2170,3,1.75,1
459000,1620,3,1.75,1
1355000,3600,3,2.5,1
264950,1470,3,1.5,1
352950,1760,3,1,1.5
491500,2230,3,2.25,1
1229000,3770,4,3.5,2
369500,1200,3,1,1
566000,2090,3,2.5,2
290000,1500,3,2.25,1
5350000,8000,5,5,2
180000,870,3,1,1
215000,1010,2,1,1
302000,1010,2,1,1
352500,1860,3,1.75,1
235867,1330,4,2,1
500000,1760,3,2.25,2
382000,1800,3,2.25,2
515000,1690,5,2.5,1.5
250000,660,1,1,1
672500,2400,3,2.25,1.5
755000,3020,3,2.25,2
707500,1500,3,1,2
459000,1560,4,2,1
140000,1090,3,1,1.5
495000,970,2,1,1
757000,3190,3,3.25,2
765000,3190,3,3.25,2
359000,1890,4,1.5,1
440000,1050,3,1,1
400000,1390,4,1.5,1
652000,1700,3,2,1
260000,1050,3,1.75,1
1328000,3340,5,3,1
519500,1540,4,2,1
650000,1710,3,1,1.5
280000,2100,4,2.25,2
515000,1730,4,1.75,1
400000,1500,3,2.25,2
652100,2380,3,2.5,2
235000,2180,6,3,2
701000,1840,4,1.5,2
640000,2341,4,2.5,2
455800,1690,3,2.5,2
504750,2490,3,2.5,2
483000,2440,3,3,2
530000,920,3,0.75,1
250000,1030,2,1,1
229950,2000,5,2.75,1
884744,4210,4,3.5,2
514000,1610,3,1.5,1
532000,1910,3,2.25,1
423000,2660,4,2.5,2
420000,820,2,1,1
521000,1730,3,1.75,1
577000,2360,4,2.25,2
425000,970,3,1,1
495000,2460,4,2.5,2
340000,2690,3,2.5,2
499950,1820,3,3.5,2
1218000,3470,4,3,2
720000,3370,4,2.75,1
249000,1700,3,1.5,1
206135,1340,3,1,1
300000,2000,5,2.75,2
612000,3840,6,3,1.5
1102030,3890,5,2.5,2
230000,1220,4,2,1.5
850000,2280,3,1,1
355000,2770,4,2.5,1
442000,2520,4,2.5,2
399000,3060,4,3,2
360000,2390,4,2.5,2
390000,1320,3,1.75,1
413000,2900,5,2.5,1
190000,700,2,1,1
432900,2210,3,2.5,2
621138,2180,3,2.25,2
270000,2080,3,2.25,1.5
610000,2090,4,2.25,1
500000,1720,3,2,1
715000,2460,4,2.25,1
264000,1470,3,1.5,1
550000,1650,3,1.75,1.5
337000,1690,3,2,1
170000,970,3,1,1
405000,2030,4,2.5,1
775000,2540,4,2.5,1
425000,1570,3,2.25,1
713000,2580,5,2.75,2
555000,2090,5,2.5,1
810000,3260,4,2.5,2
1250000,3830,4,3.75,2
819000,2130,3,3.5,2
409900,1690,3,2.5,2
935000,1780,2,2.5,2
657500,1620,4,1.75,1
900000,4210,6,3.75,2
932800,2980,5,3.25,2.5
391000,1490,3,2,1
420000,2110,4,2.5,2
1300000,6563,6,3.5,2
415000,1510,3,1.5,1
350000,1830,3,1.75,1
375000,1230,2,1,2
860000,2180,3,1.75,1
495000,2220,4,2.25,1
250000,1730,4,2.25,1
365000,1990,4,2.25,1
503000,1540,3,2.75,1
150000,1100,2,1,1
450000,1640,4,1.75,1
355000,2590,4,3,2
245000,1450,3,2,2
265900,1180,3,2,1
299000,1820,4,2.5,1
957500,2360,4,2.25,2
343000,1120,3,1,1
307500,1646,3,2.25,2
937500,4210,5,3.75,2
610000,2480,3,3,1
720000,1590,3,1.5,1
610000,2130,4,2,1.5
434500,1650,3,1.75,1
602500,3090,2,2.5,1
607010,2180,4,2.5,2
610000,1800,3,1,1
828500,3720,4,2.5,2
199990,1100,3,1,1
294000,1530,3,1.75,1
789500,3010,4,2.5,2
797000,3500,3,3.5,2
539950,3100,5,3,2
284950,2000,4,1.5,1
776500,2290,4,1.5,1
525000,2400,4,2.5,1
303000,1850,3,2.5,2
722080,3680,3,3.25,2
140000,1060,3,1,1
235000,1060,3,1,1
440000,1610,3,1,1.5
605000,2330,3,1.75,1.5
380000,1210,2,1,1
352000,1530,4,1,1
420000,2270,4,2.25,1
1175000,2590,4,2,2
1375000,1850,3,1.5,1
300000,1500,3,1.5,1.5
1150000,4740,4,3.25,2
453500,1710,2,1.5,1
443500,1920,3,2,1
332000,1150,2,1,1
655000,2320,3,2.5,2
475000,1420,4,1,1.5
372500,1550,3,1.75,1
1050000,2920,4,2.5,1
500000,1620,3,1.75,1
900000,2300,6,2.75,1.5
327500,1070,3,1,1
390000,1790,3,1.75,1
451101,1510,2,1.5,2
455000,1340,4,1,1.5
650000,3350,4,2.5,2
895000,2500,3,2.5,2
800000,2350,4,2.25,1
703770,2550,4,2.25,2
249950,1320,3,1.75,1
512000,1270,2,2,1
780000,3480,5,2.5,1
336000,2820,3,2.25,2
285000,2110,3,2,1.5
229900,1100,3,1.75,1
667500,1920,4,3,1.5
378000,1890,4,2.5,1
454000,2530,3,2.5,2
537500,2550,4,2.5,2
425000,1550,3,1,1.5
290000,1760,3,2,1
349500,1270,3,2,1
370000,1250,3,2.75,2
549500,1620,3,1.75,1
245000,710,2,1,1
208000,1070,3,1.75,1
248000,2320,4,2.25,1
610000,5450,4,3.25,1.5
550000,1670,4,2.5,2
750000,3010,3,2.75,2
192000,1340,2,1.75,1
169317,790,2,1,1
1198000,3400,4,3.5,2.5
880000,1530,2,1,1.5
210000,930,1,1,1
180500,1540,3,1.5,1
540000,1990,4,2,2
520000,2300,3,1.75,1
177500,1220,3,1.5,1
415000,2380,3,1.75,1
495000,2020,4,2.5,1
325000,1890,3,2.25,1
440000,1330,2,1.75,1
411000,1490,3,1.75,1
810000,3550,5,3.5,2
561750,2040,5,1.75,1
835100,2380,4,2.5,1
450000,1780,3,2.25,1
238000,1650,3,2.5,2
299000,1510,3,1,1
570000,1100,2,1,1
340000,2190,3,1.75,2
450000,1760,2,1.75,1.5
272750,1800,4,1.5,1
520000,2000,4,2,2
284950,990,3,1,1
255000,1480,2,1.5,1
231500,1200,2,1,1
415000,3000,1,2,2.5
330000,3504,4,2.5,2
365000,1300,3,1.5,1
425000,1330,4,2,1.5
400000,1850,4,1.75,1
335000,2240,4,2.5,2
342000,1260,3,3,2
490000,2800,8,5,2
331500,1820,4,1.75,1
960000,1730,3,2.5,3
720500,3350,4,2.5,2
830000,3370,3,2.5,2
662990,1240,3,1.75,1.5
220000,2340,4,2,1.5
349950,1880,5,2,1
550000,1810,3,2,1
396000,2340,3,1.75,1
635000,2820,4,1.5,2
293000,1020,3,1,1
339000,2090,3,2.25,1
285000,1830,4,2.25,2
775000,2980,6,2.75,1.5
224000,1600,4,1.5,1
2250000,4440,4,3.5,2
165050,1200,3,1,1
275000,1230,3,1.25,1.5
445000,2930,5,3,1
510000,2370,3,2.25,1
1230000,3040,4,2.5,2
390000,1610,3,1.5,1
460000,2350,3,2.25,1
700000,2000,3,1.75,1
874150,3530,4,3.5,2
470000,2220,3,2.25,2
374000,2000,3,1.75,1
510000,1210,2,1.75,1.5
467000,1140,2,2.5,3
576000,2440,4,2.5,2
196440,1560,3,2,1
825000,3210,4,2.5,2
281000,930,2,1,1
326000,1782,3,2.5,3
340000,1740,3,1.75,1
440000,3690,5,1.75,1
749000,2930,4,2.5,2
340000,1230,4,1,1.5
561000,2000,3,2,2
270000,1520,3,2.25,1
600000,1040,2,1,1
219900,1120,4,1.5,1
617000,3020,3,1.75,2
469000,1820,3,2.25,2
229000,1370,3,1,1
1265000,3130,4,3,2.5
365000,1640,3,1.5,1
429000,2650,4,2.5,2
550000,2850,4,2.5,2
453000,1820,3,2.5,1
187500,1180,3,1.5,1
520500,1880,6,2.5,1
300000,1280,3,1.75,1
799000,3120,4,3.25,2
338000,2470,3,2.5,2
800000,1700,3,1,1.5
360000,1180,2,2,1
442500,2800,6,2.5,1
700000,1300,4,1,1
830000,3040,5,3,1
360400,1630,3,2.5,2
345000,1340,3,1,1
300000,1830,3,1.75,1
350000,1240,3,1,1
368000,2500,4,2,1
264000,1760,3,1.75,1
435000,2660,3,2,1
200000,2060,3,1.5,1.5
620000,2540,5,2.5,2
1679000,4830,5,4.25,2
337000,1400,3,1.75,1
1928000,4280,4,3.25,2
544500,2230,4,2.5,1
252000,680,1,1,1
445000,2340,4,2.5,2
379500,2070,3,2.25,2
189950,1910,4,2,1
469000,950,3,1,1.5
600000,2910,5,2.75,1
785000,2930,3,2.5,2
372000,2610,4,2.75,2
445000,3880,5,3,2
508000,3320,4,2.25,2
780000,1940,5,1.5,2
541100,2510,4,2.25,2
729000,2660,4,2.5,2
397000,1710,3,2,1
451555,1320,2,1,1
300000,960,2,1,1
416000,1790,3,2.5,1
490000,950,2,1,1
480000,2940,6,3.75,2
368000,930,2,2,1
1038000,4570,3,2.5,2
545000,2370,3,2.5,1
850000,3430,5,2.75,2
550000,3540,4,3.5,2
600000,2240,3,2.25,2
535000,2710,4,2.5,1
599950,2660,3,2.5,2
531000,2540,5,2.75,1
530000,2210,4,2.25,2
597326,3570,4,4,2
805000,3450,4,2.5,2
390000,2330,4,1.75,1
487250,1690,4,2,1.5
301000,1030,3,1.5,1
1175000,2560,5,2.75,1.5
299000,1950,4,2.5,2
2350000,4370,4,2.25,2.5
400000,2350,4,2.5,2.5
467500,3160,4,2.5,1
305000,2430,4,2.5,2
210000,1340,3,1,1
300000,1010,3,1,1
327500,1770,3,2.25,1
269000,1210,3,2,1
975000,3330,4,3.25,1
355000,1240,3,1,1
712000,1250,3,1,1.5
883000,2960,4,2.5,2
190000,840,2,1,1
443000,1530,3,1.75,1
920000,3750,4,3,2
285000,2150,4,2.25,1
901000,1560,4,3.25,1
552500,2040,3,1.75,1
256000,860,2,1,1
341000,1720,3,1.5,1.5
279000,2090,4,2.25,2
686000,2130,4,2.25,2
225000,1300,2,1,1.5
215500,1220,2,1.75,1
950000,2420,4,3,1.5
503000,2940,4,2.5,2
780000,2610,3,2.5,2
212000,1880,4,2,1
580000,2330,4,2.75,1.5
465000,2200,4,2.5,2
206000,1720,4,2,1
615000,2250,3,2.5,2
519000,1640,4,1,1.5
1135000,4130,4,3.25,2
330000,2600,5,2.5,2
240000,1920,4,1.5,1
574000,2060,3,2,1
930000,5710,4,4.25,2
850000,2720,4,3,2
415000,1490,3,1.5,1
480000,2360,3,2.5,1
300000,1940,5,1,1
439000,2570,4,2.25,2
450000,1160,3,1,1
589000,2660,3,2.5,1
477000,1260,3,2.25,2
587500,1780,4,2.25,1
1315000,3180,4,2.25,2
1430000,3380,4,2.5,2
700000,2690,4,2.25,2
275000,1180,2,1,1
367500,1660,3,1,1
453250,2260,4,2.5,2
607000,1910,5,1.75,1
255000,2430,4,2,1
501000,1300,2,2,1
450000,1060,3,1,1
360000,2200,3,2.25,2
460000,1720,4,1.75,1.5
753000,2360,3,1.75,1
389950,820,2,1,1
469000,1030,2,1,1
550000,2030,4,1.75,2
565000,2700,5,3.5,1.5
189650,1100,2,1.75,1
1525000,3620,4,3.25,2
260000,1340,3,1.75,1
243000,1790,3,1.75,1
1100000,3830,4,2.5,1
249000,1580,3,1.5,1
720000,2020,2,1,1
905000,3330,4,2.5,2
824500,2610,4,2.5,1.5
762500,2610,4,2.75,1
580000,1740,3,2.5,3
380000,1840,3,2,1
805000,1080,3,1.75,1
520000,1240,4,1.75,1.5
1569500,5620,5,4.5,3
175000,1170,2,1,1
353500,1760,4,2.25,2
500000,2230,4,2.5,1
386500,1520,3,1.75,1
210000,1450,2,1,1
439500,1600,3,2.5,1
315000,3220,5,2.5,2
339000,1830,4,2.5,2
655000,2200,4,2.25,1
740000,2170,2,2.5,1
685000,1900,5,2.5,2
550000,2960,5,2.5,1
405000,1710,2,1.75,2
765000,2620,4,2.25,1
625000,2140,3,2,2
207000,2100,4,2.5,1.5
370000,2100,4,2.5,1.5
475000,1460,3,2.5,1
365000,990,2,1,1
411800,2190,4,2.25,1
668000,3990,5,3.5,2
618000,2340,3,2.5,2
247500,2460,4,2,1
345000,2080,5,3,1
616300,1700,3,2,2
348000,1330,3,1.5,1
425000,1630,3,2.5,1
850000,2920,5,2.75,1
820000,2830,5,2.75,2
832000,3190,4,2.25,2
835000,1490,3,1.75,2
350000,1630,3,2.5,2
349000,2280,4,2.5,2
1125000,3010,6,3.75,2
320000,1590,3,2.5,2
150000,1250,3,1,1
340000,1710,3,1,1
785500,3280,4,4,2
410500,3362,4,2.5,2
580000,2200,3,2.5,2
345000,830,2,1.5,2
550000,2160,3,2.25,1.5
449500,2580,4,3,2
300000,2150,3,1,1
915000,3510,4,2.5,2
1575000,3810,4,3.75,2
599000,2020,4,2.75,1
755000,2120,4,2.5,1
400000,1250,3,1,1
133000,980,3,1,1
330000,1250,4,1.5,1
330000,1100,4,1,1.5
375000,1330,3,1.75,1
485000,2560,4,2.75,1
470000,1850,4,2.5,1.5
1045000,2790,4,3,2
548800,1660,4,1,1.5
315000,1080,2,1,1
590000,3030,3,2,1
439950,2380,4,2.5,2
325000,2250,3,1.75,1
400000,880,2,1,1
685000,2770,4,2.5,2
339950,1340,3,2,1.5
315000,1660,3,1.75,1
411753,1710,3,2.5,2
577000,1620,2,1.75,1
500000,1530,3,1.75,1
210000,1440,3,2,1
640000,2020,4,1.75,1
460000,1870,4,1.75,1
265000,620,2,1,1
740000,5774,5,5,1
230000,1240,3,1,1
315000,1890,3,1.75,1
432000,2410,3,1.75,1
467000,1530,3,2.5,2
255000,2800,5,3.75,1
316500,1460,3,1.75,1
190000,1580,4,2,1
490000,1450,3,2,1.5
378000,1990,4,1.75,1
598800,4470,6,4,3
333800,1980,5,3,1
690000,2920,4,2.5,2
320000,1660,4,1.75,1
1249000,3190,4,3.5,1.5
335000,1560,3,1.5,1
840000,3050,3,2.5,1
608250,3030,4,2.75,2
550000,2260,3,2.5,2
240000,1260,3,1,1
998000,3370,3,2.25,2
275000,1490,3,1.75,1
284200,1570,3,2.5,1
1715000,4490,4,3.75,2
2400000,4090,4,3.75,2
930800,4150,5,2.5,2
930000,2900,4,3,1
215000,1430,4,1.5,1
480000,1008,2,1.5,1
483945,1480,2,1.75,1
347000,1240,3,1.75,1
232500,1370,3,2,1
390000,1770,4,2.25,1
550000,2160,3,2.25,1
590000,2340,4,2.5,2
420850,960,1,1,1
345000,2280,4,2.5,1
429800,1970,3,2,1
302000,1530,4,1.75,1.5
800000,1790,4,1.5,1.5
250000,1700,3,2.5,2
605000,2660,3,2,1
412000,1950,3,1.75,1
252000,1340,3,2,2
375000,1130,3,1,1.5
725000,1950,2,1.75,1
471750,3790,5,3.5,1
490000,2020,4,2.25,2
439000,800,2,1,1
355000,1770,4,2,1
250000,940,1,0.75,1
780000,2260,4,2.25,1
409000,890,2,1,1
420000,860,2,1,1
200000,680,1,0.75,1
830000,2130,2,1.5,1
695000,2390,3,2.5,2
815000,3488,4,2.75,2
210000,1260,3,1.75,1
635000,2940,3,1.75,1
562500,2440,4,2.5,2
402500,2600,4,2.5,2
555000,2080,3,2,1
310000,1990,3,1,1
500000,2840,4,2.5,2
430000,2630,6,3,1
1600000,2820,3,4.25,2
627500,1560,4,1,1.5
335000,2330,4,2.5,2
962000,3320,4,2.25,1
299000,1730,3,1.75,1
399950,3110,4,2.5,2
322000,1230,3,1,1
430000,950,2,1.5,1
307000,1890,3,1.75,1
194000,1010,3,1.5,1
180000,1010,3,1,1
465000,2340,4,2.25,1
722500,2460,4,2.5,2
470450,1010,2,1,1
280000,1650,3,2.5,2
176250,1440,4,2,1
560000,1710,5,1,1.5
830000,2760,3,2.5,2
276900,1350,2,1,1
625000,1660,3,1.75,2
1015000,2960,4,2.5,2
463500,1090,1,1,1
485000,3110,3,2.5,2
272000,1380,3,2,1
305000,1290,2,1,2
760000,1980,3,2.5,1
387500,870,2,1,1
352000,2470,4,2.5,2
507000,2140,3,1.75,1
156000,770,3,1,1
580000,1490,3,3.25,3
630000,2510,4,2.5,1
275000,1950,5,1.5,1
835000,3600,5,4,1
340000,2380,4,2.5,2
329350,720,2,1,1
1480000,4070,3,3.5,2
475000,1250,3,1,1
719950,2190,3,2.25,3
235000,810,1,1,1
875000,2440,3,1.5,1
380000,1740,4,1.75,1
325000,1480,3,2.25,1.5
475000,2120,4,2.5,2
152900,900,1,1,1
210000,1190,2,2,1
350000,1010,4,1,1
505000,2100,3,2.5,2
464900,2020,4,2.25,1
650000,2520,3,2,1
369950,1370,2,2.75,2
250000,1530,3,2.5,2
320000,1530,3,2.5,2
2532000,5040,4,4.25,1
340000,2530,4,2.25,2
440000,1010,2,1.5,1.5
219950,1200,3,1,1
940000,2720,4,3,1
399950,1850,4,1.5,1.5
1568000,2340,3,2.75,1
528000,1860,4,1.75,1
545000,1940,4,1.75,1
575000,1680,2,2,1
235000,1770,4,2.75,1
272000,1790,3,2.5,2
380000,1720,4,1.75,1
195000,1280,3,1,1.5
297000,1690,3,2.5,2
349000,2190,4,2.5,2
320000,710,2,1,1
319990,1890,4,1.5,1
439900,1410,2,2,1.5
429000,2210,3,3.25,2
272500,1540,3,2,1
400000,1350,4,2,1
